StudentID,Grade,Course,Period,Teacher,Mark1,Mark2,Mark3,FinalMark,Term,Year
244846432,11,EES88X,3,Holmes,78,79,,81,2,2019
244846432,11,FSS62,1,Kibblewhite,65,NX,,65,2,2019
244846432,11,HUS22X,5,Ferrari,66,NX,,65,2,2019
244846432,11,MRS22,3,Coles,81,65,,65,2,2019
244846432,11,PPS86,8,Joyce,95,94,,96,2,2019
244846432,11,RQS42T,9,Maretsky,65,60,,66,2,2019
244846432,11,SCS22,6,Garcia,68,65,,76,2,2019
244846531,11,EES88X,5,Holmes,91,92,,92,2,2019
244846531,11,HUS22X,3,Ferrari,86,91,,94,2,2019
244846531,11,MRS22,1,Coles,92,95,,96,2,2019
244846531,11,PPS86,1,SAUER,100,100,,100,2,2019
244846531,11,RQS42T,2,Maretsky,99,98,,97,2,2019
244846531,11,SPS22,3,MOSTE,92,92,,97,2,2019
244846531,11,SQS22QA,6,Bianchi,99,100,,100,2,2019
244846549,11,ANS22,3,Darmody,80,66,,93,2,2019
244846549,11,EES88X,6,Holmes,76,82,,90,2,2019
244846549,11,FSS62,1,Kibblewhite,82,74,,87,2,2019
244846549,11,HUS22X,3,Ferrari,70,65,,95,2,2019
244846549,11,MRS22,1,Coles,55,NX,,CR,2,2019
244846549,11,PPS86,8,Joyce,95,100,,100,2,2019
244846549,11,RQS42T,9,Maretsky,83,96,,99,2,2019
244846549,11,SCS22,6,Garcia,89,95,,97,2,2019
244846556,11,FSS62,3,Kibblewhite,100,100,,97,2,2019
244846556,11,HUS22X,1,Ferrari,91,92,,99,2,2019
244846556,11,MRS22,6,Coles,100,100,,98,2,2019
244846556,11,PPS86,5,Joyce,88,97,,98,2,2019
244846556,11,RQS42T,6,Maretsky,99,99,,100,2,2019
244846556,11,SCS22,3,Garcia,100,99,,99,2,2019
245004429,9,EES83,1,AHN-PARK,55,NX,,65,2,2019
245004429,9,EES84,1,AHN-PARK,55,60,,65,2,2019
245004429,9,MES43,6,Amarante,72,74,,67,2,2019
245004429,9,MES44,8,Amarante,72,74,,67,2,2019
245004429,9,PHS22,4,SAUER,90,86,,86,2,2019
245004429,9,PPS82,3,Petrocelli,85,NX,,NX,2,2019
245004429,9,SLS22,3,Kebalo,65,66,,65,2,2019
245004429,9,SQS22T,5,ROGERSON,77,65,,65,2,2019
246051965,10,AUS22,3,Barratt,100,100,,100,2,2019
246051965,10,EES86,6,Edmonds,98,97,,100,2,2019
246051965,10,HGS43,1,Villa,85,89,,92,2,2019
246051965,10,HGS44,1,Villa,85,89,,92,2,2019
246051965,10,MGS22,3,Huerta,94,98,,99,2,2019
246051965,10,PPS84,4,Petrocelli,90,100,,95,2,2019
246051965,10,RVS22T,8,Miller,87,100,,100,2,2019
246051965,10,SWS22X,5,Ramirez,95,98,,99,2,2019
246600597,12,AUS22,8,Barratt,55,NX,,65,2,2019
246600597,12,EES22,3,Radcliffe,55,NX,,65,2,2019
246600597,12,EES88X,6,Holmes,45,NX,,65,2,2019
246600597,12,HUS22X,1,Ferrari,45,NX,,70,2,2019
246600597,12,HVS11,3,Abalyan,55,NX,,66,2,2019
246600597,12,PHS21,1,SAUER,60,NX,,78,2,2019
246600597,12,PHS22,2,SAUER,55,NX,,78,2,2019
246600597,12,PPS86,5,Joyce,65,NX,,70,2,2019
246600597,12,PPS88,6,Joyce,85,NX,,73,2,2019
246884522,10,AUS22,1,Barratt,100,100,,100,2,2019
246884522,10,EES86,8,Edmonds,91,96,,98,2,2019
246884522,10,HGS43,3,Picciolo,90,94,,94,2,2019
246884522,10,HGS44,3,Picciolo,90,94,,94,2,2019
246884522,10,MGS22,1,Huerta,91,95,,95,2,2019
246884522,10,PPS84,2,Petrocelli,93,100,,95,2,2019
246884522,10,RVS22T,6,Miller,83,99,,99,2,2019
246884522,10,SWS22X,5,Ramirez,78,90,,91,2,2019
247913817,9,EES83,1,AHN-PARK,65,65,,67,2,2019
247913817,9,EES84,1,AHN-PARK,65,65,,67,2,2019
247913817,9,MES43,3,Cramm,77,75,,75,2,2019
247913817,9,MES44,3,Cramm,77,75,,75,2,2019
247913817,9,PHS22,9,SAUER,85,90,,92,2,2019
247913817,9,PPS82,8,Petrocelli,90,80,,82,2,2019
247913817,9,SLS22,5,Kebalo,65,76,,80,2,2019
247913817,9,SQS22T,6,ROGERSON,65,60,,65,2,2019
248235731,10,AUS22,6,Barratt,82,90,,88,2,2019
248235731,10,EES86,6,Edmonds,74,78,,82,2,2019
248235731,10,HGS43,1,Villa,74,74,,81,2,2019
248235731,10,HGS44,1,Villa,74,74,,81,2,2019
248235731,10,MGS22,3,Huerta,65,67,,72,2,2019
248235731,10,PPS84,7,Petrocelli,89,NX,,93,2,2019
248235731,10,RVS22T,3,Miller,79,85,,84,2,2019
248235731,10,SLS22,8,Kebalo,71,80,,87,2,2019
249571068,9,EES83,6,AHN-PARK,67,67,,73,2,2019
249571068,9,EES84,8,AHN-PARK,67,67,,73,2,2019
249571068,9,MES43,3,Amarante,89,91,,91,2,2019
249571068,9,MES44,3,Amarante,89,91,,91,2,2019
249571068,9,PHS22,2,SAUER,94,95,,96,2,2019
249571068,9,PPS82,1,Petrocelli,100,NX,,87,2,2019
249571068,9,SLS22,5,Kebalo,73,78,,85,2,2019
249571068,9,SQS22T,1,ROGERSON,77,68,,65,2,2019
249571241,10,AUS22,3,Barratt,100,97,,99,2,2019
249571241,10,EES86,1,Edmonds,91,93,,94,2,2019
249571241,10,HGS43,6,Picciolo,93,94,,94,2,2019
249571241,10,HGS44,6,Picciolo,93,94,,94,2,2019
249571241,10,MGS22,1,Huerta,94,95,,96,2,2019
249571241,10,PPS84,4,Petrocelli,90,87,,95,2,2019
249571241,10,RVS22T,3,Miller,98,93,,99,2,2019
249571241,10,SWS22X,8,Ramirez,95,98,,99,2,2019
249662438,9,EES83,6,AHN-PARK,78,76,,79,2,2019
249662438,9,EES84,8,AHN-PARK,78,76,,79,2,2019
249662438,9,FSS62,1,Kibblewhite,55,73,,80,2,2019
249662438,9,MGS22,1,Huerta,73,89,,92,2,2019
249662438,9,PHS22,4,SAUER,95,96,,97,2,2019
249662438,9,PPS82,3,Petrocelli,90,66,,95,2,2019
249662438,9,SLS22,3,Kebalo,80,87,,92,2,2019
249662438,9,SQS22T,5,ROGERSON,93,80,,89,2,2019
203532015,10,AGS41,6,,83,80,81,81,1,2020
203532015,10,EES85,1,Edmonds,79,67,69,69,1,2020
203532015,10,HGS41,2,Villa,81,84,80,80,1,2020
203532015,10,HGS42,3,Villa,81,84,80,80,1,2020
203532015,10,MRS21,4,Coles,73,75,68,68,1,2020
203532015,10,PPS83,6,SAUER,100,99,100,100,1,2020
203532015,10,RQS21T,5,Maretsky,69,79,73,73,1,2020
203532015,10,SWS21X,7,Rozell,75,80,80,80,1,2020
204338875,10,AGS41,6,,NX,NX,NX,NX,1,2020
204338875,10,EES85,1,Edmonds,NX,NX,NX,NX,1,2020
204338875,10,HGS41,2,Villa,NX,NX,NX,NX,1,2020
204338875,10,HGS42,3,Villa,NX,NX,NX,NX,1,2020
204338875,10,MGS21,4,Huerta,71,NX,NX,NX,1,2020
204338875,10,PPS83,6,SAUER,NX,NX,65,65,1,2020
204338875,10,RQS21T,5,Maretsky,NX,NX,NX,NX,1,2020
204338875,10,SWS21X,7,Rozell,NX,NX,NX,NX,1,2020
205465602,9,EES81,5,AHN-PARK,97,95,94,94,1,2020
205465602,9,EES82,6,AHN-PARK,97,95,94,94,1,2020
205465602,9,MES41,3,Cramm,98,96,98,98,1,2020
205465602,9,MES42,4,Cramm,98,96,98,98,1,2020
205465602,9,PHS21,1,,100,100,95,95,1,2020
205465602,9,PPS81,1,SAUER,100,99,98,98,1,2020
205465602,9,SLS21,7,Kebalo,100,100,100,100,1,2020
205465602,9,SQS21T,2,ROGERSON,100,100,89,89,1,2020
206341604,12,HVS11,3,Abalyan,77,74,75,75,1,2020
206341604,12,PPS87,2,,100,100,100,100,1,2020
206341604,12,SKS21XA,5,Bianchi,NX,NX,NX,NX,1,2020
206341604,12,SPS21,1,MOSTE,75,75,69,69,1,2020
206341604,12,SQS21QA,7,Bianchi,NX,NX,NX,NX,1,2020
206547598,12,EES21,6,Radcliffe,NX,65,65,65,1,2020
206547598,12,FSS63X,1,Quintanilla,81,78,79,79,1,2020
206547598,12,FSS64X,2,Quintanilla,81,78,79,79,1,2020
206547598,12,HVS11,3,Abalyan,73,75,78,78,1,2020
206547598,12,MPS21,4,SOARES,83,75,81,81,1,2020
206547598,12,PPS87,7,,100,96,100,100,1,2020
206547598,12,SPS21QC,5,MOSTE,82,82,83,83,1,2020
206548968,12,FSS63,1,HOWELL,96,79,82,82,1,2020
206548968,12,FSS64,2,HOWELL,96,79,82,82,1,2020
206548968,12,HVS11,3,Abalyan,72,72,75,75,1,2020
206548968,12,MPS21,4,SOARES,NX,65,75,75,1,2020
206548968,12,PPS87,6,,95,100,91,91,1,2020
206548968,12,SKS21XA,5,Bianchi,NX,NX,NX,NX,1,2020
207243940,12,EES21,3,Radcliffe,84,90,84,84,1,2020
207243940,12,FSS63X,1,Quintanilla,87,84,82,82,1,2020
207243940,12,FSS64X,2,Quintanilla,87,84,82,82,1,2020
207243940,12,HVS11,4,Abalyan,87,76,83,83,1,2020
207243940,12,MPS21,5,SOARES,96,73,76,76,1,2020
207243940,12,PPS87,6,,100,100,100,100,1,2020
207243940,12,SPS21,7,MOSTE,95,87,77,77,1,2020
207293945,12,EES21,6,Radcliffe,68,NX,68,68,1,2020
207293945,12,FSS63X,1,Quintanilla,78,NX,69,69,1,2020
207293945,12,FSS64X,2,Quintanilla,78,NX,69,69,1,2020
207293945,12,HVS11,4,Abalyan,86,75,78,78,1,2020
207293945,12,MPS21,5,SOARES,96,80,65,65,1,2020
207293945,12,PPS87,3,,84,83,82,82,1,2020
207293945,12,SQS21QA,7,Bianchi,NX,NX,NX,NX,1,2020
207603051,12,FSS63,1,HOWELL,97,94,89,89,1,2020
207603051,12,FSS64,2,HOWELL,97,94,89,89,1,2020
207603051,12,HVS11,4,Abalyan,92,93,92,92,1,2020
207603051,12,PPS87,3,,100,100,100,100,1,2020
207603051,12,SQS21QA,7,Bianchi,78,76,78,78,1,2020
207839465,9,EES81,5,AHN-PARK,,,,,1,2020
207839465,9,EES82,6,AHN-PARK,,,,,1,2020
207839465,9,MES41,3,Cramm,,,,,1,2020
207839465,9,MES42,4,Cramm,,,,,1,2020
207839465,9,PHS21,1,,,,,,1,2020
207839465,9,PPS81,1,SAUER,,,,,1,2020
207839465,9,SLS21,7,Kebalo,,,,,1,2020
207839465,9,SQS21T,2,ROGERSON,,,,,1,2020
208061788,10,AGS41,2,,89,89,92,92,1,2020
208061788,10,EES85,6,Edmonds,92,92,90,90,1,2020
208061788,10,HGS41,3,Picciolo,92,88,89,89,1,2020
208061788,10,HGS42,4,Picciolo,92,88,89,89,1,2020
208061788,10,MGS21,5,Huerta,82,92,91,91,1,2020
208061788,10,PPS83,2,SAUER,100,100,100,100,1,2020
208061788,10,RQS21T,7,Maretsky,80,90,88,88,1,2020
208061788,10,SWS21X,1,Rozell,91,93,92,92,1,2020
208536409,12,ANS21,6,Darmody,65,65,67,67,1,2020
208536409,12,MPS21,4,SOARES,NX,68,65,65,1,2020
208536409,12,RQS21T,7,Miller,NX,65,72,72,1,2020
208536409,12,SPS21QC,5,MOSTE,70,70,75,75,1,2020
208536409,12,SQS21T,2,ROGERSON,72,66,68,68,1,2020
208619569,12,EES21,3,Radcliffe,80,80,79,79,1,2020
208619569,12,FSS63X,1,Quintanilla,65,73,76,76,1,2020
208619569,12,FSS64X,2,Quintanilla,65,73,76,76,1,2020
208619569,12,HVS11,4,Abalyan,97,95,92,92,1,2020
208619569,12,PPS87,6,,100,100,100,100,1,2020
208619569,12,SPS21,7,MOSTE,91,92,91,91,1,2020
208644047,12,ANS21,6,Darmody,NX,65,65,65,1,2020
208644047,12,EES21,3,Radcliffe,NX,NX,NX,NX,1,2020
208644047,12,HUS21X,2,Ferrari,NX,NX,NX,NX,1,2020
208644047,12,MPS21,4,SOARES,NX,65,NX,NX,1,2020
208644047,12,SPS21QC,5,MOSTE,65,65,68,68,1,2020
208644047,12,SQS21QA,7,Bianchi,NX,NX,NX,NX,1,2020
208680835,12,ANS21,6,Darmody,97,97,98,98,1,2020
208680835,12,EES21,3,Radcliffe,88,93,96,96,1,2020
208680835,12,FSS63,1,HOWELL,100,100,100,100,1,2020
208680835,12,FSS64,2,HOWELL,100,100,100,100,1,2020
208680835,12,HVS11,4,Abalyan,99,97,96,96,1,2020
208680835,12,PPS87,7,,100,100,100,100,1,2020
209076660,12,EES21,6,Radcliffe,81,72,74,74,1,2020
209076660,12,FSS63X,1,Quintanilla,78,79,78,78,1,2020
209076660,12,FSS64X,2,Quintanilla,78,79,78,78,1,2020
209076660,12,HVS11,3,Abalyan,83,72,73,73,1,2020
209076660,12,MPS21,4,SOARES,81,68,78,78,1,2020
209076660,12,PHS11,9,Joyce,,,82,82,1,2020
209076660,12,PPS87,7,,100,78,80,80,1,2020
209088772,12,EES21,3,Radcliffe,86,91,94,94,1,2020
209088772,12,FSS63,1,HOWELL,100,100,98,98,1,2020
209088772,12,FSS64,2,HOWELL,100,100,98,98,1,2020
209088772,12,HVS11,6,Abalyan,99,98,93,93,1,2020
209088772,12,MPS21,4,SOARES,95,85,85,85,1,2020
209088772,12,PPS87,7,,100,100,100,100,1,2020
209088772,12,SPS21QC,5,MOSTE,99,99,99,99,1,2020
209094366,12,EES87X,3,Holmes,69,65,66,66,1,2020
209094366,12,HUS21X,4,Ferrari,65,70,65,65,1,2020
209094366,12,HVS11,6,Abalyan,73,71,67,67,1,2020
209094366,12,PHS11,9,Joyce,,,75,75,1,2020
209094366,12,SCS21,1,Garcia,77,NX,72,72,1,2020
209170976,11,AGS43,1,,83,76,74,74,1,2020
209170976,11,EES87X,6,Holmes,72,73,72,72,1,2020
209170976,11,FSS61,3,Kibblewhite,71,76,78,78,1,2020
209170976,11,HUS21X,2,Ferrari,85,67,65,65,1,2020
209170976,11,MRS21,4,Coles,79,84,80,80,1,2020
209170976,11,PPS85,1,,100,100,100,100,1,2020
209170976,11,RQS21T,5,Miller,78,75,75,75,1,2020
209170976,11,SCS21,7,Garcia,82,84,84,84,1,2020
209219161,12,FSS63,1,HOWELL,NX,NX,65,65,1,2020
209219161,12,FSS64,2,HOWELL,NX,NX,65,65,1,2020
209219161,12,HVS11,4,Abalyan,83,68,72,72,1,2020
209219161,12,MPS21,5,SOARES,NX,65,NX,NX,1,2020
209219161,12,PPS87,6,,84,70,75,75,1,2020
209219161,12,SPS21,7,MOSTE,85,73,73,73,1,2020
209800663,12,ANS21,6,Darmody,NX,NX,NX,NX,1,2020
209800663,12,EES21,3,Radcliffe,NX,NX,NX,NX,1,2020
209800663,12,HVS11,4,Abalyan,NX,NX,NX,NX,1,2020
209800663,12,MPS21,5,SOARES,NX,NX,NX,NX,1,2020
209800663,12,SPS21,7,MOSTE,NX,NX,NX,NX,1,2020
209818681,12,AGS41,2,,NX,NX,NX,NX,1,2020
209818681,12,EES85,6,Edmonds,NX,NX,NX,NX,1,2020
209818681,12,HGS41,3,Picciolo,65,NX,NX,NX,1,2020
209818681,12,HGS42,4,Picciolo,65,NX,NX,NX,1,2020
209818681,12,MGS21,5,Huerta,NX,NX,NX,NX,1,2020
209818681,12,PPS83,2,SAUER,NX,NX,65,65,1,2020
209818681,12,RQS21T,7,Maretsky,NX,NX,NX,NX,1,2020
209818681,12,SWS21X,1,Rozell,NX,NX,NX,NX,1,2020
210575643,12,ANS21,6,Darmody,83,82,78,78,1,2020
210575643,12,EES21,3,Radcliffe,70,77,79,79,1,2020
210575643,12,FSS63,1,HOWELL,97,91,83,83,1,2020
210575643,12,FSS64,2,HOWELL,97,91,83,83,1,2020
210575643,12,HVS11,4,Abalyan,95,95,92,92,1,2020
210575643,12,MPS21,5,SOARES,100,96,92,92,1,2020
210575643,12,PPS87,7,,100,76,80,80,1,2020
211421789,12,EES21,6,Radcliffe,87,90,88,88,1,2020
211421789,12,HVS11,3,Abalyan,90,91,88,88,1,2020
211421789,12,MPS21,4,SOARES,96,79,66,66,1,2020
211421789,12,PPS87,2,,100,100,95,95,1,2020
211421789,12,SPS21,1,MOSTE,93,90,81,81,1,2020
211421789,12,SQS21QA,7,Bianchi,65,NX,76,76,1,2020
211584792,11,AGS43,2,,85,82,85,85,1,2020
211584792,11,EES87X,3,Holmes,88,82,82,82,1,2020
211584792,11,FSS61,6,Kibblewhite,73,76,83,83,1,2020
211584792,11,HUS21X,4,Ferrari,88,75,80,80,1,2020
211584792,11,MRS21,5,Coles,75,77,77,77,1,2020
211584792,11,PPS85,2,,100,100,100,100,1,2020
211584792,11,RQS21T,7,Miller,88,87,85,85,1,2020
211584792,11,SCS21,1,Garcia,91,92,92,92,1,2020
212163596,12,FSS63X,1,Quintanilla,97,96,94,94,1,2020
212163596,12,FSS64X,2,Quintanilla,97,96,94,94,1,2020
212163596,12,HVS11,4,Abalyan,97,98,95,95,1,2020
212163596,12,MPS21,5,SOARES,90,78,81,81,1,2020
212163596,12,PPS87,6,,100,100,100,100,1,2020
212163596,12,SPS21,7,MOSTE,95,91,92,92,1,2020
214104770,12,EES21,6,Radcliffe,67,72,76,76,1,2020
214104770,12,FSS63X,1,Quintanilla,77,85,87,87,1,2020
214104770,12,FSS64X,2,Quintanilla,77,85,87,87,1,2020
214104770,12,HVS11,4,Abalyan,88,83,83,83,1,2020
214104770,12,MPS21,5,SOARES,81,65,78,78,1,2020
214104770,12,PPS87,3,,84,90,93,93,1,2020
214104770,12,SPS21,7,MOSTE,68,78,78,78,1,2020
214125726,12,FSS63X,1,Quintanilla,96,98,98,98,1,2020
214125726,12,FSS64X,2,Quintanilla,96,98,98,98,1,2020
214125726,12,HVS11,3,Abalyan,99,100,100,100,1,2020
214125726,12,PPS87,7,,100,100,100,100,1,2020
214125726,12,SKS21XA,5,Bianchi,100,100,100,100,1,2020
214207425,12,EES21,6,Radcliffe,68,77,80,80,1,2020
214207425,12,FSS63,1,HOWELL,75,76,75,75,1,2020
214207425,12,FSS64,2,HOWELL,75,76,75,75,1,2020
214207425,12,HVS11,3,Abalyan,81,74,83,83,1,2020
214207425,12,PPS87,7,,73,85,85,85,1,2020
214207425,12,SKS21XA,5,Bianchi,65,65,NX,NX,1,2020
214232886,11,AGS43,2,,65,73,78,78,1,2020
214232886,11,EES87X,3,Holmes,65,77,76,76,1,2020
214232886,11,FSS61,6,Kibblewhite,NX,67,72,72,1,2020
214232886,11,HUS21X,4,Ferrari,65,68,68,68,1,2020
214232886,11,MRS21,5,Coles,NX,66,71,71,1,2020
214232886,11,PPS85,2,,65,85,89,89,1,2020
214232886,11,RQS21T,7,Miller,80,81,70,70,1,2020
214232886,11,SPS21,1,MOSTE,NX,65,70,70,1,2020
214291494,12,ANS21,6,Darmody,67,65,88,88,1,2020
214291494,12,EES21,3,Radcliffe,85,88,90,90,1,2020
214291494,12,HVS11,4,Abalyan,99,86,83,83,1,2020
214291494,12,PPS87,2,,100,100,100,100,1,2020
214291494,12,SKS21XA,5,Bianchi,92,71,86,86,1,2020
214291494,12,SQS21QA,7,Bianchi,100,92,100,100,1,2020
214291494,12,SWS21X,1,Rozell,93,90,90,90,1,2020
214323982,12,EES21,6,Radcliffe,65,68,80,80,1,2020
214323982,12,HVS11,3,Abalyan,72,70,78,78,1,2020
214323982,12,MPS21,4,SOARES,NX,65,72,72,1,2020
214323982,12,PPS87,2,,100,85,85,85,1,2020
214323982,12,SPS21QC,5,MOSTE,,85,89,89,1,2020
214323982,12,SQS21QA,7,Bianchi,65,NX,NX,NX,1,2020
214344012,11,AGS43,2,,NX,NX,NX,NX,1,2020
214344012,11,EES87X,3,Holmes,NX,NX,NX,NX,1,2020
214344012,11,FSS61,6,Kibblewhite,NX,NX,65,65,1,2020
214344012,11,HUS21X,4,Ferrari,66,NX,66,66,1,2020
214344012,11,MPS21,5,SOARES,74,66,65,65,1,2020
214344012,11,PPS85,2,,82,,65,65,1,2020
214344012,11,RQS21T,7,Miller,80,NX,65,65,1,2020
214344012,11,SPS21,1,MOSTE,89,65,69,69,1,2020
214380867,10,AGS41,2,,97,98,95,95,1,2020
214380867,10,EES85,6,Edmonds,97,95,97,97,1,2020
214380867,10,HGS41,3,Picciolo,99,98,96,96,1,2020
214380867,10,HGS42,4,Picciolo,99,98,96,96,1,2020
214380867,10,MRS21,5,Coles,100,100,100,100,1,2020
214380867,10,PPS83,2,SAUER,100,100,100,100,1,2020
214380867,10,RQS21T,7,Maretsky,100,100,100,100,1,2020
214380867,10,SWS21X,1,Rozell,99,99,99,99,1,2020
214434540,11,AGS43,2,,86,86,87,87,1,2020
214434540,11,EES87X,3,Holmes,83,75,81,81,1,2020
214434540,11,FSS61,6,Kibblewhite,93,94,87,87,1,2020
214434540,11,HUS21X,4,Ferrari,70,70,73,73,1,2020
214434540,11,MRS21,5,Coles,79,83,88,88,1,2020
214434540,11,PPS85,2,,100,100,100,100,1,2020
214434540,11,RQS21T,7,Miller,89,93,98,98,1,2020
214434540,11,SCS21,1,Garcia,91,84,87,87,1,2020
214451551,12,HVS11,3,Abalyan,95,91,91,91,1,2020
214451551,12,PHS21,2,,100,79,90,90,1,2020
214451551,12,PPS87,2,,100,,72,72,1,2020
214451551,12,SPS21,1,MOSTE,95,95,94,94,1,2020
214451551,12,SQS21QA,7,Bianchi,95,94,78,78,1,2020
214452336,12,EES21,6,Radcliffe,81,87,91,91,1,2020
214452336,12,FSS63,1,HOWELL,,82,78,78,1,2020
214452336,12,HVS11,3,Abalyan,84,88,86,86,1,2020
214452336,12,MPS21,4,SOARES,96,91,89,89,1,2020
214452336,12,PPS87,2,,100,100,100,100,1,2020
214452336,12,SPS21,7,MOSTE,,99,99,99,1,2020
214534018,11,AGS41,2,,NX,NX,NX,NX,1,2020
214534018,11,EES87X,3,Holmes,NX,NX,NX,NX,1,2020
214534018,11,FSS61QA,6,Quintanilla,NX,NX,NX,NX,1,2020
214534018,11,HUS21X,4,Ferrari,NX,NX,65,65,1,2020
214534018,11,MGS21,5,Huerta,NX,NX,NX,NX,1,2020
214534018,11,PPS83,2,SAUER,NX,NX,65,65,1,2020
214534018,11,RQS21T,7,Miller,NX,NX,NX,NX,1,2020
214534018,11,SWS21X,1,Rozell,NX,NX,NX,NX,1,2020
214643397,12,FSS63,1,HOWELL,98,89,88,88,1,2020
214643397,12,FSS64,2,HOWELL,100,89,88,88,1,2020
214643397,12,HVS11,4,Abalyan,92,91,87,87,1,2020
214643397,12,PPS87,7,,100,100,100,100,1,2020
214643397,12,SPS21QC,5,MOSTE,100,100,100,100,1,2020
214676892,12,EES21,6,Radcliffe,NX,65,65,65,1,2020
214676892,12,FSS63,1,HOWELL,NX,NX,65,65,1,2020
214676892,12,FSS64,2,HOWELL,NX,NX,65,65,1,2020
214676892,12,HVS11,3,Abalyan,77,72,67,67,1,2020
214676892,12,MPS21,4,SOARES,84,65,65,65,1,2020
214676892,12,PPS87,7,,78,84,83,83,1,2020
214676892,12,SPS21QC,5,MOSTE,78,80,80,80,1,2020
214708513,11,AGS43,2,,85,76,71,71,1,2020
214708513,11,EES87X,3,Holmes,98,79,73,73,1,2020
214708513,11,FSS61,6,Kibblewhite,74,76,75,75,1,2020
214708513,11,HUS21X,4,Ferrari,89,75,75,75,1,2020
214708513,11,MRS21,5,Coles,76,74,65,65,1,2020
214708513,11,PPS85,2,,100,100,100,100,1,2020
214708513,11,RQS21T,7,Miller,88,65,68,68,1,2020
214708513,11,SCS21,1,Garcia,88,81,78,78,1,2020
214832487,10,AGS41,2,,85,77,68,68,1,2020
214832487,10,EES85,6,Edmonds,92,85,78,78,1,2020
214832487,10,HGS41,3,Picciolo,91,88,75,75,1,2020
214832487,10,HGS42,4,Picciolo,91,88,75,75,1,2020
214832487,10,MGS21,5,Huerta,86,89,79,79,1,2020
214832487,10,PPS83,2,SAUER,100,100,96,96,1,2020
214832487,10,RQS21T,7,Maretsky,86,74,68,68,1,2020
214832487,10,SWS21X,1,Rozell,85,90,85,85,1,2020
214864449,9,EES81,3,Flood,94,92,93,93,1,2020
214864449,9,EES82,4,Flood,94,92,93,93,1,2020
214864449,9,FSS61,6,HOWELL,100,99,100,100,1,2020
214864449,9,MGS21,5,Huerta,92,95,93,93,1,2020
214864449,9,PHS21,2,,100,100,100,100,1,2020
214864449,9,PPS81,2,SAUER,100,100,100,100,1,2020
214864449,9,SCS21,1,Garcia,92,94,95,95,1,2020
214864449,9,SQS21T,7,ROGERSON,98,99,99,99,1,2020
214950818,ST,AGS43,2,,91,80,89,89,1,2020
214950818,ST,EES87X,3,Holmes,88,91,89,89,1,2020
214950818,ST,FSS61,6,Kibblewhite,80,82,75,75,1,2020
214950818,ST,HUS21X,4,Ferrari,89,80,70,70,1,2020
214950818,ST,MRS21,5,Coles,70,68,74,74,1,2020
214950818,ST,PPS85,2,,100,100,96,96,1,2020
214950818,ST,RQS21T,7,Miller,95,93,96,96,1,2020
214950818,ST,SPS21,1,MOSTE,79,83,81,81,1,2020
214950883,11,AGS41,2,,,NX,,,1,2020
214950883,11,EES85,6,Edmonds,,NX,,,1,2020
214950883,11,HGS41,3,Picciolo,,NX,,,1,2020
214950883,11,HGS42,4,Picciolo,,NX,,,1,2020
214950883,11,MRS21,5,Coles,,NX,,,1,2020
214950883,11,PPS83,2,SAUER,,NX,,,1,2020
214950883,11,SQS21T,7,ROGERSON,,NX,,,1,2020
214950883,11,SWS21X,1,Rozell,,NX,,,1,2020
214952152,11,AGS43,2,,94,95,89,89,1,2020
214952152,11,EES87X,3,Holmes,89,90,71,71,1,2020
214952152,11,FSS61,6,Kibblewhite,85,92,91,91,1,2020
214952152,11,HUS21X,4,Ferrari,94,93,70,70,1,2020
214952152,11,MRS21,5,Coles,98,97,85,85,1,2020
214952152,11,PPS85,2,,100,100,94,94,1,2020
214952152,11,RQS21T,7,Miller,100,92,74,74,1,2020
214952152,11,SPS21,1,MOSTE,99,100,97,97,1,2020
215015157,12,EES21,6,Radcliffe,76,83,73,73,1,2020
215015157,12,FSS63X,1,Quintanilla,83,83,82,82,1,2020
215015157,12,FSS64X,2,Quintanilla,83,83,82,82,1,2020
215015157,12,HVS11,4,Abalyan,99,100,98,98,1,2020
215015157,12,PPS87,3,,100,100,100,100,1,2020
215015157,12,SPS21,7,MOSTE,83,87,89,89,1,2020
215141466,12,FSS63,1,HOWELL,99,99,100,100,1,2020
215141466,12,FSS64,2,HOWELL,99,99,100,100,1,2020
215141466,12,HVS11,4,Abalyan,97,96,97,97,1,2020
215141466,12,PPS87,3,,100,100,100,100,1,2020
215141466,12,SKS21XA,5,Bianchi,94,93,89,89,1,2020
215141466,12,SQS21QA,7,Bianchi,100,97,99,99,1,2020
215192287,11,AGS43,2,,86,77,71,71,1,2020
215192287,11,EES87X,3,Holmes,85,73,74,74,1,2020
215192287,11,FSS61QA,6,Quintanilla,92,89,87,87,1,2020
215192287,11,HUS21X,4,Ferrari,84,80,70,70,1,2020
215192287,11,MPS21,5,SOARES,100,96,91,91,1,2020
215192287,11,PPS85,2,,100,98,100,100,1,2020
215192287,11,RQS21T,7,Miller,100,95,83,83,1,2020
215192287,11,SPS21,1,MOSTE,100,95,91,91,1,2020
215259300,12,EES21,6,Radcliffe,83,89,85,85,1,2020
215259300,12,FSS63X,1,Quintanilla,76,74,70,70,1,2020
215259300,12,FSS64X,2,Quintanilla,76,74,70,70,1,2020
215259300,12,HVS11,4,Abalyan,99,98,93,93,1,2020
215259300,12,PPS87,3,,100,100,100,100,1,2020
215259300,12,SQS21QA,7,Bianchi,74,68,70,70,1,2020
215298001,12,EES85,6,Edmonds,82,65,65,65,1,2020
